"","subject_ids","user_name","classification_id","workflow_version","task_index","task","task_label","value","total_submissions","submission_index","choice","how_many","young","behavior_EATING","behavior_INTERACTING","behavior_MOVING","behavior_RESTING","behavior_STANDING","empty"
"798",10460406,"pixiejenni",60553960,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"799",10478147,"rach37",60553968,307.77,1,"T3",NA,"list(list(choice = ""GIRAFFE"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"GIRAFFE","1","NO",0,0,1,0,0,NA
"800",10462290,"pixiejenni",60553969,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""3"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"ELEPHANT","3",NA,0,0,1,0,0,NA
"801",10464189,"pixiejenni",60553973,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"802",10318510,"pixiejenni",60553977,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"803",10319807,"pixiejenni",60553984,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING"")), filters = list()))",1,1,"ZEBRA","1",NA,0,0,0,0,1,NA
"804",10431757,"pixiejenni",60553989,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"805",10436431,"pixiejenni",60553993,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"806",10456049,"pixiejenni",60553996,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"807",10456280,"pixiejenni",60554007,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"ZEBRA","1",NA,0,0,1,0,0,NA
"808",10478346,"rach37",60554010,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"809",10319564,"rach37",60554028,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING"")), filters = list()))",1,1,"ELEPHANT","1",NA,0,0,0,0,1,NA
"810",10433872,"rach37",60554039,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"811",10457881,"pixiejenni",60554047,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"812",10458461,"pixiejenni",60554057,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ZEBRA","2","NO",0,0,0,0,1,NA
"813",10460412,"pixiejenni",60554068,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"814",10477205,"pixiejenni",60554073,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"815",10433482,"pixiejenni",60554079,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"816",10436424,"pixiejenni",60554080,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"817",10455785,"pixiejenni",60554081,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"818",10435327,"rach37",60554087,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"819",10458397,"pixiejenni",60554091,307.77,1,"T3",NA,"list(list(choice = ""IMPALA"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"IMPALA","2",NA,0,0,1,0,0,NA
"820",10458851,"pixiejenni",60554098,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"ZEBRA","2",NA,0,0,1,0,0,NA
"821",10435630,"rach37",60554099,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"822",10459473,"pixiejenni",60554103,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""3"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"ZEBRA","3",NA,0,0,1,0,0,NA
"823",10461048,"pixiejenni",60554112,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING"")), filters = list()))",1,1,"ZEBRA","1",NA,0,0,0,0,1,NA
"824",10462299,"pixiejenni",60554119,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"ELEPHANT","1",NA,0,0,1,0,0,NA
"825",10463594,"pixiejenni",60554123,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""EATING"")), filters = list()))",1,1,"ZEBRA","1",NA,1,0,0,0,0,NA
"826",10455595,"rach37",60554128,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""6"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"", ""EATING"", ""STANDING"")), filters = list()))",1,1,"ELEPHANT","6",NA,1,0,1,0,1,NA
"827",10476490,"pixiejenni",60554136,307.77,1,"T3",NA,"list(list(choice = ""ORYX"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"ORYX","1",NA,0,0,1,0,0,NA
"828",10433386,"pixiejenni",60554141,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"829",10434310,"pixiejenni",60554143,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"830",10436409,"pixiejenni",60554147,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"831",10456658,"rach37",60554149,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING"")), filters = list()))",1,1,"ELEPHANT","1",NA,0,0,0,0,1,NA
"832",10454718,"pixiejenni",60554155,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING"")), filters = list()))",1,1,"ZEBRA","1",NA,0,0,0,0,1,NA
"833",10459563,"rach37",60554169,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"834",10457082,"pixiejenni",60554178,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"ZEBRA","1",NA,0,0,1,0,0,NA
"835",10458012,"pixiejenni",60554183,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"836",10460500,"pixiejenni",60554186,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"837",10462073,"rach37",60554205,307.77,1,"T3",NA,"list(list(choice = ""IMPALA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"IMPALA","1","NO",1,0,0,0,0,NA
"838",10462791,"pixiejenni",60554208,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"ZEBRA","1",NA,0,0,1,0,0,NA
"839",10464793,"pixiejenni",60554215,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""3"", WHATBEHAVIORSDOYOUSEE = list(""STANDING"")), filters = list()))",1,1,"ZEBRA","3",NA,0,0,0,0,1,NA
"840",10478332,"pixiejenni",60554221,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"841",10318377,"pixiejenni",60554225,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"842",10431968,"pixiejenni",60554228,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"843",10435758,"pixiejenni",60554236,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"844",10435850,"pixiejenni",60554239,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"845",10436617,"pixiejenni",60554243,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"846",10462845,"rach37",60554248,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ZEBRA","1","NO",0,0,0,0,1,NA
"847",10457044,"pixiejenni",60554262,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""5"", WHATBEHAVIORSDOYOUSEE = list(""MOVING""), ARETHEREANYYOUNGPRESENT = ""YES""), filters = list()))",1,1,"ELEPHANT","5","YES",0,0,1,0,0,NA
"848",10466082,"rach37",60554271,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"849",10319194,"rach37",60554306,307.77,1,"T3",NA,"list(list(choice = ""GIRAFFE"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING"")), filters = list()))",1,1,"GIRAFFE","1",NA,0,0,0,0,1,NA
"850",10319290,"rach37",60554327,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"851",10432110,"rach37",60554350,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"852",10432357,"rach37",60554370,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"853",10434582,"rach37",60554382,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"854",10458835,"pixiejenni",60554393,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"855",10463016,"pixiejenni",60554405,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"856",10458273,"rach37",60554411,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"857",10459276,"rach37",60554425,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"858",10464100,"pixiejenni",60554439,307.77,1,"T3",NA,"list(list(choice = ""IMPALA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"IMPALA","1",NA,0,0,1,0,0,NA
"859",10460070,"rach37",60554441,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"860",10465155,"pixiejenni",60554447,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"861",10320136,"pixiejenni",60554467,307.77,1,"T3",NA,"list(list(choice = ""LIVESTOCK"", answers = list(HOWMANY = ""1150"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"LIVESTOCK","1150",NA,0,0,1,0,0,NA
"862",10435846,"pixiejenni",60554473,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"863",10436952,"pixiejenni",60554478,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"864",10457211,"pixiejenni",60554484,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"865",10461306,"rach37",60554487,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"866",10459585,"pixiejenni",60554489,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"867",10460426,"pixiejenni",60554493,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"868",10476412,"rach37",60554510,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"869",10462125,"pixiejenni",60554517,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()), list(choice = ""IMPALA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""EATING"")), filters = list()))",2,1,"ZEBRA","2",NA,0,0,1,0,0,NA
"870",10462125,"pixiejenni",60554517,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()), list(choice = ""IMPALA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""EATING"")), filters = list()))",2,2,"IMPALA","1",NA,1,0,0,0,0,NA
"871",10431451,"rach37",60554524,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"872",10462411,"pixiejenni",60554539,307.77,1,"T3",NA,"list(list(choice = ""IMPALA"", answers = list(HOWMANY = ""4"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"IMPALA","4",NA,0,0,1,0,0,NA
"873",10476672,"pixiejenni",60554565,307.77,1,"T3",NA,"list(list(choice = ""IMPALA"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"IMPALA","2",NA,0,0,1,0,0,NA
"874",10431641,"rach37",60554580,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"875",10478206,"pixiejenni",60554601,307.77,1,"T3",NA,"list(list(choice = ""LIVESTOCK"", answers = list(HOWMANY = ""3"", WHATBEHAVIORSDOYOUSEE = list(""STANDING"")), filters = list()))",1,1,"LIVESTOCK","3",NA,0,0,0,0,1,NA
"876",10432267,"pixiejenni",60554607,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"877",10433879,"pixiejenni",60554611,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"878",10454370,"pixiejenni",60554618,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"879",10431192,"BardunR",60554621,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ELEPHANT","1","NO",0,0,0,0,1,NA
"880",10456254,"pixiejenni",60554623,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"881",10433808,"rach37",60554628,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"882",10463369,"pixiejenni",60554633,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"883",10435730,"rach37",60554653,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"884",10463513,"pixiejenni",60554663,307.77,1,"T3",NA,"list(list(choice = ""IMPALA"", answers = list(HOWMANY = ""4"", WHATBEHAVIORSDOYOUSEE = list(""STANDING"", ""RESTING"")), filters = list()))",1,1,"IMPALA","4",NA,0,0,0,1,1,NA
"885",10463533,"pixiejenni",60554669,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"886",10463607,"pixiejenni",60554684,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING"")), filters = list()))",1,1,"ZEBRA","1",NA,0,0,0,0,1,NA
"887",10436354,"rach37",60554690,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"888",10433865,"BardunR",60554699,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"889",10464270,"pixiejenni",60554701,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""EATING"")), filters = list()))",1,1,"ZEBRA","1",NA,1,0,0,0,0,NA
"890",10434356,"BardunR",60554713,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"891",10476708,"pixiejenni",60554714,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"892",10454816,"rach37",60554719,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"893",10320361,"pixiejenni",60554722,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"894",10432013,"pixiejenni",60554726,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"895",10434720,"pixiejenni",60554731,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"896",10435700,"pixiejenni",60554741,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"897",10456409,"rach37",60554750,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"898",10455223,"pixiejenni",60554754,307.77,1,"T3",NA,"list(list(choice = ""GIRAFFE"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"GIRAFFE","2",NA,0,0,1,0,0,NA
"899",10456775,"pixiejenni",60554764,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""3"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"ZEBRA","3",NA,0,0,1,0,0,NA
"900",10458610,"rach37",60554768,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"901",10459901,"rach37",60554791,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"902",10457590,"pixiejenni",60554800,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""EATING"")), filters = list()), list(choice = ""ORYX"", answers = list(HOWMANY = ""7"", WHATBEHAVIORSDOYOUSEE = list(""EATING"")), filters = list()))",2,1,"ZEBRA","2",NA,1,0,0,0,0,NA
"903",10457590,"pixiejenni",60554800,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""EATING"")), filters = list()), list(choice = ""ORYX"", answers = list(HOWMANY = ""7"", WHATBEHAVIORSDOYOUSEE = list(""EATING"")), filters = list()))",2,2,"ORYX","7",NA,1,0,0,0,0,NA
"904",10462626,"rach37",60554828,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING"")), filters = list()))",1,1,"ELEPHANT","1",NA,0,0,0,0,1,NA
"905",10432064,"rach37",60554849,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"906",10432937,"rach37",60554868,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"907",10435951,"rach37",60554875,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"908",10459832,"rach37",60554909,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"ZEBRA","1",NA,0,0,1,0,0,NA
"909",10460113,"rach37",60554935,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"910",10463696,"rach37",60554957,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"911",10460174,"pixiejenni",60555019,307.77,1,"T3",NA,"list(list(choice = ""LIVESTOCK"", answers = list(HOWMANY = ""1150"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()), list(choice = ""HUMAN"", answers = list(WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",2,1,"LIVESTOCK","1150",NA,0,0,1,0,0,NA
"912",10460174,"pixiejenni",60555019,307.77,1,"T3",NA,"list(list(choice = ""LIVESTOCK"", answers = list(HOWMANY = ""1150"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()), list(choice = ""HUMAN"", answers = list(WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",2,2,"HUMAN",NA,NA,0,0,1,0,0,NA
"913",10476639,"rach37",60555027,307.77,1,"T3",NA,"list(list(choice = ""DIKDIK"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"DIKDIK","1",NA,0,0,1,0,0,NA
"914",10432416,"pixiejenni",60555053,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"915",10432830,"pixiejenni",60555062,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"916",10433811,"pixiejenni",60555066,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"917",10435260,"pixiejenni",60555071,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"918",10436456,"pixiejenni",60555076,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"919",10476794,"rach37",60555082,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING"")), filters = list()))",1,1,"ZEBRA","1",NA,0,0,0,0,1,NA
"920",10458875,"pixiejenni",60555095,307.77,1,"T3",NA,"list(list(choice = ""IMPALA"", answers = list(HOWMANY = ""6"", WHATBEHAVIORSDOYOUSEE = list(""STANDING"", ""RESTING"", ""EATING"")), filters = list()))",1,1,"IMPALA","6",NA,1,0,0,1,1,NA
"921",10462114,"pixiejenni",60555108,307.77,1,"T3",NA,"list(list(choice = ""IMPALA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING"")), filters = list()))",1,1,"IMPALA","1",NA,0,0,0,0,1,NA
"922",10464570,"pixiejenni",60555114,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"923",10476316,"pixiejenni",60555123,307.77,1,"T3",NA,"list(list(choice = ""DIKDIK"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"DIKDIK","1",NA,0,0,1,0,0,NA
"924",10477343,"pixiejenni",60555130,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"925",10433127,"pixiejenni",60555138,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"926",10476861,"rach37",60555172,307.77,1,"T3",NA,"list(list(choice = ""GUINEAFOWLHELMETED"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""STANDING"")), filters = list()))",1,1,"GUINEAFOWLHELMETED","2",NA,0,0,0,0,1,NA
"927",10435113,"pixiejenni",60555247,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"928",10454388,"pixiejenni",60555255,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"929",10477988,"rach37",60555375,307.77,1,"T3",NA,"list(list(choice = ""DIKDIK"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"DIKDIK","1",NA,0,0,1,0,0,NA
"930",10431351,"rach37",60555411,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""STANDING"", ""EATING"")), filters = list()))",1,1,"ZEBRA","2",NA,1,0,0,0,1,NA
"931",10432477,"rach37",60555444,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"932",10432577,"rach37",60555472,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"933",10436749,"rach37",60555505,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"934",10454926,"pixiejenni",60555553,307.77,1,"T3",NA,"list(list(choice = ""HUMAN"", answers = list(WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"HUMAN",NA,NA,0,0,1,0,0,NA
"935",10456524,"pixiejenni",60555574,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"ZEBRA","1",NA,0,0,1,0,0,NA
